id_name_1,id_name_2,dist,coords_1,coords_2
common_yarrow17.jpg.json_1_18,common_yarrow17.jpg.json_1_38,234.36723320464404,[396.  228.5],[288.  436.5]
common_yarrow17.jpg.json_1_18,common_yarrow17.jpg.json_1_39,52.32590180780452,[509.  292.5],[486.  339.5]
common_yarrow17.jpg.json_1_18,common_yarrow17.jpg.json_1_40,39.56008088970496,[498.  287.5],[484.  324.5]
common_yarrow17.jpg.json_1_18,common_yarrow17.jpg.json_1_41,5.0,[553.  318.5],[553.  323.5]
common_yarrow17.jpg.json_1_18,common_yarrow17.jpg.json_1_42,11.313708498984761,[561.  318.5],[569.  326.5]
common_yarrow17.jpg.json_1_18,common_yarrow17.jpg.json_1_43,214.55535416297585,[538.  292.5],[623.   95.5]
common_yarrow17.jpg.json_1_18,common_yarrow17.jpg.json_2_44,299.2941696725815,[561.  318.5],[765.  537.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_20,0.0,[289.5 252. ],[289.5 252. ]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_21,1.0,[288.  259.5],[288.  260.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_22,4.949747468305833,[288.5 251. ],[292.  247.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_23,0.0,[292.5 257. ],[292.5 257. ]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_24,25.632011235952593,[288.  259.5],[279.  283.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_25,49.49747468305833,[288.  259.5],[253.  294.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_26,72.94518489934754,[288.  259.5],[248.  320.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_27,78.49203781276162,[288.  259.5],[244.  324.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_28,50.695167422546305,[288.  259.5],[275.  308.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_29,50.0,[288.  259.5],[288.  309.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_30,60.0,[288.  259.5],[288.  319.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_31,70.06425622241343,[290.  259.5],[293.  329.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_32,83.00602387778854,[290.  259.5],[321.  336.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_33,145.6193668438371,[288.  259.5],[215.  385.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_34,149.093930124603,[288.  259.5],[215.  389.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_35,155.18376203714098,[288.  259.5],[219.  398.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_36,102.1077861869505,[288.  259.5],[273.  360.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_37,122.18837915284743,[290.  259.5],[307.  380.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_38,177.0,[288.  259.5],[288.  436.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_39,135.15176654413364,[292.  258.5],[363.  373.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_40,89.09545442950498,[292.  258.5],[355.  321.5]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_41,198.01010075246163,[292.5 258. ],[474.5 336. ]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_42,284.4942881676186,[292.5 258. ],[568.5 327. ]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_1_43,351.501066854711,[292.5 255. ],[589.5  67. ]
common_yarrow17.jpg.json_1_19,common_yarrow17.jpg.json_2_44,548.1094781154583,[292.5 258. ],[762.5 540. ]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_21,7.0710678118654755,[287.  252.5],[286.  259.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_22,0.0,[290.5 246. ],[290.5 246. ]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_23,0.0,[291.5 249. ],[291.5 249. ]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_24,31.953090617340916,[287.  252.5],[276.  282.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_25,54.037024344425184,[287.  252.5],[253.  294.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_26,78.39005038906404,[287.  252.5],[248.  320.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_27,83.86298349093002,[287.  252.5],[244.  324.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_28,57.271284253105414,[287.  252.5],[275.  308.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_29,57.0,[287.  252.5],[287.  309.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_30,67.0,[287.  252.5],[287.  319.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_31,77.10382610480494,[289.  252.5],[293.  329.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_32,89.88882021697692,[289.  252.5],[321.  336.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_33,151.23822268196622,[287.  252.5],[215.  385.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_34,154.76756766196203,[287.  252.5],[215.  389.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_35,161.05899540230592,[287.  252.5],[219.  398.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_36,108.90362712049586,[287.  252.5],[273.  360.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_37,129.2594290564522,[289.  252.5],[307.  380.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_38,184.0,[287.  252.5],[287.  436.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_39,141.66156853571826,[291.  251.5],[363.  373.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_40,94.75230867899737,[291.  251.5],[358.  318.5]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_41,201.77710474679728,[291.5 251. ],[474.5 336. ]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_42,287.2368360778262,[291.5 251. ],[568.5 327. ]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_1_43,340.8005281686048,[286.5 223. ],[589.5  67. ]
common_yarrow17.jpg.json_1_20,common_yarrow17.jpg.json_2_44,552.59569307044,[291.5 251. ],[762.5 540. ]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_22,11.313708498984761,[290.5 261. ],[298.5 253. ]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_23,0.0,[290.5 262. ],[290.5 262. ]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_24,5.0,[263.  273.5],[263.  278.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_25,22.360679774997898,[261.  273.5],[251.  293.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_26,47.16990566028302,[261.  273.5],[236.  313.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_27,53.75872022286245,[261.  273.5],[244.  324.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_28,34.52535300326414,[261.  273.5],[255.  307.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_29,39.0,[264.  273.5],[279.  309.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_30,46.0,[263.  273.5],[263.  319.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_31,59.481089431852205,[264.  273.5],[281.  330.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_32,76.05918747922567,[289.  267.5],[321.  336.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_33,121.07848694132248,[261.  273.5],[215.  385.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_34,124.78781991845197,[261.  273.5],[215.  389.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_35,131.86735759845953,[261.  273.5],[219.  398.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_36,87.20665112249179,[264.  273.5],[270.  360.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_37,114.1402645870422,[285.  268.5],[307.  380.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_38,164.34719346554112,[264.  273.5],[285.  436.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_39,128.96898852049665,[291.  266.5],[363.  373.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_40,84.17244204607586,[291.  266.5],[349.  327.5]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_41,195.35864454894235,[292.5 265. ],[474.5 336. ]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_42,282.8780656042458,[292.5 265. ],[568.5 327. ]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_1_43,355.8440669731617,[292.5 263. ],[589.5  67. ]
common_yarrow17.jpg.json_1_21,common_yarrow17.jpg.json_2_44,544.5410911951457,[292.5 265. ],[762.5 540. ]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_23,0.0,[292.  247.5],[292.  247.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_24,31.304951684997057,[312.  266.5],[298.  294.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_25,58.05170109479997,[307.  262.5],[268.  305.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_26,82.73149339882606,[306.5 262. ],[248.  320.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_27,88.38834764831844,[306.5 262. ],[244.  324.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_28,55.97320787662612,[312.  266.5],[275.  308.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_29,43.93176527297759,[312.  266.5],[303.  309.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_30,53.0,[312.  266.5],[312.  319.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_31,64.76109943476871,[312.  266.5],[297.  329.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_32,67.468511173732,[316.  266.5],[330.  332.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_33,153.52524222420234,[312.  266.5],[215.  385.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_34,156.64609794054877,[312.  266.5],[215.  389.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_35,161.47135968957468,[312.  266.5],[219.  398.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_36,101.76934705499491,[312.  266.5],[273.  360.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_37,114.0,[312.  266.5],[312.  380.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_38,171.68575945604806,[312.  266.5],[288.  436.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_39,116.86744627996283,[316.  266.5],[363.  373.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_40,66.06814663663572,[318.  265.5],[360.  316.5]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_41,171.39719951037708,[318.5 265. ],[474.5 336. ]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_42,257.5732905407702,[318.5 265. ],[568.5 327. ]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_1_43,334.45029526074575,[318.5 263. ],[589.5  67. ]
common_yarrow17.jpg.json_1_22,common_yarrow17.jpg.json_2_44,522.2652582739925,[318.5 265. ],[762.5 540. ]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_24,20.591260281974,[295.  269.5],[285.  287.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_25,45.0,[295.  269.5],[268.  305.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_26,69.35416353759881,[295.  269.5],[248.  320.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_27,75.0066663703967,[295.  269.5],[244.  324.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_28,43.829214001622255,[295.  269.5],[275.  308.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_29,23.0,[334.  289.5],[334.  312.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_30,26.1725046566048,[360.5 307. ],[341.5 325. ]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_31,53.25410782277739,[327.  285.5],[297.  329.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_32,25.45584412271571,[365.  311.5],[347.  329.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_33,140.91131963046828,[295.  269.5],[215.  385.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_34,144.22205101855957,[295.  269.5],[215.  389.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_35,149.7230777134908,[295.  269.5],[219.  398.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_36,87.69264507357501,[366.  312.5],[305.  375.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_37,63.694583757176716,[378.  318.5],[354.  377.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_38,146.4923206178399,[366.  312.5],[288.  436.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_39,41.43669871020132,[388.  320.5],[402.  359.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_40,0.0,[378.  318.5],[378.  318.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_41,85.14693182963201,[391.5 317. ],[474.5 336. ]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_42,177.28226081590904,[391.5 317. ],[568.5 327. ]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_1_43,315.74831749353785,[387.  309.5],[591.   68.5]
common_yarrow17.jpg.json_1_23,common_yarrow17.jpg.json_2_44,432.862564793954,[391.5 317. ],[762.5 540. ]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_25,14.142135623730951,[263.  284.5],[253.  294.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_26,37.589892258425,[266.  287.5],[248.  320.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_27,43.04648650006177,[266.  287.5],[244.  324.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_28,15.811388300841896,[280.  293.5],[275.  308.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_29,0.0,[312.  310.5],[312.  310.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_30,7.0710678118654755,[315.  312.5],[314.  319.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_31,23.259406699226016,[307.  308.5],[297.  329.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_32,22.825424421026653,[319.  312.5],[330.  332.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_33,110.47624178980746,[266.  287.5],[215.  385.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_34,114.03946685248927,[266.  287.5],[215.  389.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_35,120.34118164618461,[270.  289.5],[219.  398.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_36,61.91122676865643,[305.  307.5],[273.  360.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_37,68.0,[315.  312.5],[315.  380.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_38,126.90547663517127,[315.  312.5],[288.  436.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_39,74.88658090739622,[321.  311.5],[363.  373.5]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_40,31.400636936215164,[321.5 311. ],[346.5 330. ]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_41,155.0290295396317,[321.5 311. ],[474.5 336. ]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_42,247.51767613647314,[321.5 311. ],[568.5 327. ]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_1_43,361.09278585981195,[321.5 309. ],[589.5  67. ]
common_yarrow17.jpg.json_1_24,common_yarrow17.jpg.json_2_44,496.9124671408436,[321.5 311. ],[762.5 540. ]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_26,17.204650534085253,[258.  306.5],[248.  320.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_27,22.80350850198276,[258.  306.5],[244.  324.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_28,0.0,[262.  309.5],[262.  309.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_29,8.06225774829855,[268.5 309. ],[275.5 313. ]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_30,10.0,[263.  309.5],[263.  319.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_31,24.596747752497688,[268.  309.5],[279.  331.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_32,43.32435804486894,[268.  309.5],[282.  350.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_33,89.35882720806042,[262.  309.5],[215.  385.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_34,92.78469701410896,[262.  309.5],[215.  389.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_35,98.84331034521254,[262.  309.5],[219.  398.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_36,51.03920062069938,[268.  309.5],[270.  360.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_37,78.40918313565064,[268.  309.5],[276.  387.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_38,128.1327436684316,[268.  309.5],[285.  436.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_39,107.70329614269008,[268.  309.5],[324.  401.5]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_40,80.77747210701756,[268.5 309. ],[346.5 330. ]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_41,207.76188293332345,[268.5 309. ],[474.5 336. ]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_42,300.53951487283666,[268.5 309. ],[568.5 327. ]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_1_43,400.20244876812035,[268.5 306. ],[589.5  67. ]
common_yarrow17.jpg.json_1_25,common_yarrow17.jpg.json_2_44,545.2870803530925,[268.5 309. ],[761.5 542. ]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_27,0.0,[242.  324.5],[242.  324.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_28,0.0,[245.  319.5],[245.  319.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_29,27.459060435491963,[248.5 321. ],[275.5 316. ]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_30,0.7071067811865476,[248.5 324. ],[249.  323.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_31,17.72004514666935,[248.  324.5],[253.  341.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_32,38.28837943815329,[248.  324.5],[273.  353.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_33,66.70832032063167,[242.  324.5],[215.  385.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_34,70.3846574190711,[242.  324.5],[215.  389.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_35,77.4919350642375,[242.  324.5],[219.  398.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_36,42.190046219457976,[248.  324.5],[270.  360.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_37,68.94200461257273,[248.  324.5],[276.  387.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_38,117.95338062132852,[248.  324.5],[285.  436.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_39,104.78549517943789,[248.  324.5],[272.  426.5]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_40,98.18350166906862,[248.5 324. ],[346.5 330. ]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_41,226.3183598385248,[248.5 324. ],[474.5 336. ]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_42,320.0140621910231,[248.5 324. ],[568.5 327. ]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_1_43,425.2023047914957,[248.5 321. ],[589.5  67. ]
common_yarrow17.jpg.json_1_26,common_yarrow17.jpg.json_2_44,557.3984212392425,[248.5 324. ],[761.5 542. ]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_28,0.0,[242.  324.5],[242.  324.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_29,32.28002478313795,[244.5 325. ],[275.5 316. ]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_30,3.0,[244.5 327. ],[247.5 327. ]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_31,6.324555320336759,[219.  346.5],[221.  352.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_32,38.18376618407357,[244.  328.5],[271.  355.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_33,39.01281840626232,[216.  346.5],[215.  385.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_34,43.01162633521314,[216.  346.5],[215.  389.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_35,52.0,[216.  346.5],[216.  398.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_36,41.23105625617661,[244.  328.5],[270.  360.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_37,61.032778078668514,[221.  345.5],[256.  395.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_38,111.25196627475849,[221.  345.5],[285.  436.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_39,95.71833680126291,[221.  345.5],[272.  426.5]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_40,102.0196059588548,[244.5 328. ],[346.5 330. ]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_41,230.13908837917995,[244.5 328. ],[474.5 336. ]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_42,324.0,[244.5 328. ],[568.5 328. ]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_1_43,430.80041782709543,[244.5 325. ],[589.5  67. ]
common_yarrow17.jpg.json_1_27,common_yarrow17.jpg.json_2_44,559.5399896343424,[244.5 328. ],[761.5 542. ]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_29,0.0,[278.  311.5],[278.  311.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_30,0.0,[263.  319.5],[263.  319.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_31,13.416407864998739,[275.  318.5],[281.  330.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_32,32.202484376209235,[275.  318.5],[289.  347.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_33,51.15662224971465,[219.  334.5],[215.  385.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_34,55.14526271584895,[219.  334.5],[215.  389.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_35,64.0,[219.  334.5],[219.  398.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_36,41.593268686170845,[263.  319.5],[270.  360.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_37,67.54257916307313,[227.  334.5],[256.  395.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_38,117.33712115098103,[227.  334.5],[285.  436.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_39,96.38464608017192,[275.  318.5],[324.  401.5]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_40,69.63476143421474,[278.5 315. ],[346.5 330. ]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_41,197.12178976460214,[278.5 315. ],[474.5 336. ]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_42,290.2481696755382,[278.5 315. ],[568.5 327. ]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_1_43,395.9116062961529,[278.5 312. ],[589.5  67. ]
common_yarrow17.jpg.json_1_28,common_yarrow17.jpg.json_2_44,533.6834267615961,[278.5 315. ],[761.5 542. ]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_30,0.0,[279.  319.5],[279.  319.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_31,9.0,[293.  320.5],[293.  329.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_32,9.219544457292887,[335.  322.5],[337.  331.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_33,91.93475947648963,[279.  319.5],[215.  385.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_34,94.847245611035,[279.  319.5],[215.  389.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_35,99.20181449953424,[279.  319.5],[219.  398.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_36,41.43669871020132,[279.  319.5],[273.  360.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_37,56.71860364994893,[335.  322.5],[344.  378.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_38,116.0,[287.  320.5],[287.  436.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_39,58.180752831155424,[335.  322.5],[363.  373.5]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_40,13.45362404707371,[338.5 319. ],[348.5 328. ]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_41,137.05838172107534,[338.5 319. ],[474.5 336. ]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_42,230.13908837917995,[338.5 319. ],[568.5 327. ]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_1_43,353.5562190090849,[338.5 316. ],[589.5  67. ]
common_yarrow17.jpg.json_1_29,common_yarrow17.jpg.json_2_44,478.13910109925126,[338.5 319. ],[762.5 540. ]
common_yarrow17.jpg.json_1_30,common_yarrow17.jpg.json_1_31,0.0,[281.  330.5],[281.  330.5]
common_yarrow17.jpg.json_1_30,common_yarrow17.jpg.json_1_32,1.0,[337.  330.5],[337.  331.5]
