img_tag,tag_nums,height,width,height_norm,width_norm,area,area_bb_norm,area_mask_norm,img_id,centroids_norm_x,centroids_norm_y,x_min,y_min
diseased_tomato830,diseased,251,99,0.6275,0.198,24849,0.124245,0.070035,tomato830,0.9219874348540016,0.7588264796173343,399,147
plant_1_tomato830,plant_1,351,318,0.8775,0.636,111618,0.55809,0.16506,tomato830,0.7059131830849389,0.49784994850357445,178,47
plant_2_tomato830,plant_2,84,242,0.21,0.484,20328,0.10164,0.07191,tomato830,0.7710860798219997,0.08561396189681547,256,1
plant_3_tomato830,plant_3,397,319,0.9925,0.638,126643,0.633215,0.346645,tomato830,0.34474664281902234,0.4003208253400453,1,1
None_tomato831,None,397,422,0.9925,0.844,167534,0.83767,0.36761,tomato831,0.6904747966595032,0.5945513927803923,76,1
diseased_tomato831,diseased,397,391,0.9925,0.782,155227,0.776135,0.46853,tomato831,0.2763546411115617,0.41823148997929693,1,1
plant_1_tomato831,plant_1,397,475,0.9925,0.95,188575,0.942875,0.164415,tomato831,0.7029380530973451,0.5131171882127543,1,1
diseased_tomato838,diseased,238,90,0.595,0.18,21420,0.1071,0.061935,tomato838,0.9285570356018407,0.7923659885363687,408,160
plant_1_tomato838,plant_1,397,238,0.9925,0.476,94486,0.47243,0.260375,tomato838,0.76819445031205,0.4475699471915507,257,1
plant_1_tomato860,plant_1,397,285,0.9925,0.57,113145,0.565725,0.180285,tomato860,0.31270150040214106,0.5540549685220623,1,1
plant_1_tomato884,plant_1,397,396,0.9925,0.792,157212,0.78606,0.225365,tomato884,0.2153120937146407,0.5772366494353605,1,1
plant_2_tomato884,plant_2,103,23,0.2575,0.046,2369,0.011845,0.00661,tomato884,0.03713010590015128,0.13979954614220877,7,1
plant_1_tomato93,plant_1,473,332,0.946,0.83,157036,0.78518,0.23132,tomato93,0.5431772004150095,0.4982337022306761,66,1
