id_name_1,id_name_2,dist,coords_1,coords_2,norm_coords_1_y,norm_coords_1_x,norm_coords_2_y,norm_coords_2_x
Train_1581.jpg.json_2_0,Train_1581.jpg.json_2_9,265.0,[622.  421.5],[463.  209.5],340.0,-0.5,218.0,209.5
Train_1581.jpg.json_2_0,Train_1581.jpg.json_2_10,92.63098833543772,[622.  421.5],[556.5 356. ],340.0,-0.5,367.5,234.0
Train_1581.jpg.json_2_0,Train_1581.jpg.json_1_11,319.7561570947462,[650.  421.5],[720.  109.5],368.0,-0.5,72.0,55.5
Train_1581.jpg.json_2_0,Train_1581.jpg.json_1_12,0.0,[625.  421.5],[625.  421.5],343.0,-0.5,21.0,377.5
Train_1581.jpg.json_2_0,Train_1581.jpg.json_1_13,351.0,[647.  421.5],[647.   70.5],365.0,-0.5,37.0,70.5
Train_1581.jpg.json_2_0,Train_1581.jpg.json_1_14,0.0,[619.5 424. ],[619.5 424. ],337.5,2.0,35.5,424.0
Train_1581.jpg.json_2_0,Train_1581.jpg.json_1_15,202.63267258761604,[622.  421.5],[606.  219.5],340.0,-0.5,6.0,75.5
Train_1581.jpg.json_2_0,Train_1581.jpg.json_1_16,186.4537476158632,[ 281.5 1107. ],[  95.5 1120. ],-0.5,685.0,20.5,7.0
Train_1581.jpg.json_2_0,Train_1581.jpg.json_1_17,0.0,[ 284.5 1119. ],[ 284.5 1119. ],2.5,697.0,29.5,58.0
Train_1581.jpg.json_2_0,Train_1581.jpg.json_0_18,0.0,[1040.5 1124. ],[1040.5 1124. ],758.5,702.0,1040.5,1124.0
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_2,59.033888572581766,[ 263.5 1135. ],[ 210.5 1109. ],151.5,1.0,210.5,398.0
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_3,732.8001091702976,[ 296.5 1134. ],[910.5 734. ],184.5,0.0,213.5,734.0
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_4,1015.8395542604156,[ 296.5 1134. ],[1195.5  661. ],184.5,0.0,94.5,501.0
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_5,0.0,[ 128.5 1357. ],[ 128.5 1357. ],16.5,223.0,128.5,144.0
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_6,449.4941601400401,[ 265.  1133.5],[ 83.  722.5],153.0,-0.5,83.0,342.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_7,231.0541062175697,[ 296.  1133.5],[301.  902.5],184.0,-0.5,254.0,625.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_8,914.2827790131454,[ 265.  1133.5],[158.  225.5],153.0,-0.5,158.0,225.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_9,879.6323095475746,[ 296.  1133.5],[364.  256.5],184.0,-0.5,119.0,256.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_2_10,740.13039391718,[ 296.  1133.5],[364.  396.5],184.0,-0.5,175.0,274.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_1_11,1105.457823709254,[ 296.  1133.5],[687.   99.5],184.0,-0.5,39.0,45.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_1_12,781.8394975952546,[ 296.  1133.5],[619.  421.5],184.0,-0.5,15.0,377.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_1_13,1117.89310759124,[ 296.  1133.5],[642.   70.5],184.0,-0.5,32.0,70.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_1_14,745.0664399904213,[ 296.  1133.5],[596.  451.5],184.0,-0.5,12.0,451.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_1_15,964.1809996053646,[ 296.  1133.5],[603.  219.5],184.0,-0.5,3.0,75.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_1_16,97.24710792614864,[ 179.5 1260. ],[  95.5 1211. ],67.5,126.0,20.5,98.0
Train_1581.jpg.json_2_1,Train_1581.jpg.json_1_17,1.0,[ 295.  1133.5],[ 295.  1132.5],183.0,-0.5,40.0,71.5
Train_1581.jpg.json_2_1,Train_1581.jpg.json_0_18,0.0,[ 643.5 1817. ],[ 643.5 1817. ],531.5,683.0,643.5,1817.0
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_3,641.4959080150084,[321.5 989. ],[907.5 728. ],321.5,278.0,210.5,728.0
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_4,931.8245543019352,[321.5 989. ],[1185.5  640. ],321.5,278.0,84.5,480.0
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_5,92.57429448826494,[ 105.  1121.5],[  88.  1212.5],105.0,410.5,88.0,-0.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_6,0.0,[ 84.5 721. ],[ 84.5 721. ],84.5,10.0,84.5,341.0
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_7,0.0,[203.  864.5],[203.  864.5],203.0,153.5,156.0,587.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_8,498.5037612696618,[ 84.  720.5],[143.  225.5],84.0,9.5,143.0,225.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_9,521.463325651958,[ 84.  720.5],[314.  252.5],84.0,9.5,69.0,252.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_2_10,421.0047505670215,[ 84.  720.5],[335.  382.5],84.0,9.5,146.0,260.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_1_11,859.4754214054059,[ 84.  720.5],[661.   83.5],84.0,9.5,13.0,29.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_1_12,606.4791834844788,[122.5 770. ],[618.5 421. ],122.5,59.0,14.5,377.0
Train_1581.jpg.json_2_2,Train_1581.jpg.json_1_13,853.9982435579127,[ 84.  720.5],[611.   48.5],84.0,9.5,1.0,48.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_1_14,567.4090235447442,[122.5 770. ],[585.5 442. ],122.5,59.0,1.5,442.0
Train_1581.jpg.json_2_2,Train_1581.jpg.json_1_15,721.2835780745323,[ 86.5 723. ],[601.5 218. ],86.5,12.0,1.5,74.0
Train_1581.jpg.json_2_2,Train_1581.jpg.json_1_16,0.0,[  81.  1113.5],[  81.  1113.5],81.0,402.5,6.0,0.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_1_17,0.0,[ 256.  1067.5],[ 256.  1067.5],256.0,356.5,1.0,6.5
Train_1581.jpg.json_2_2,Train_1581.jpg.json_0_18,661.1300930981738,[321.5 989. ],[928.5 727. ],321.5,278.0,928.5,727.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_2_4,41.43669871020132,[1059.5  242. ],[1100.5  248. ],362.5,242.0,-0.5,88.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_2_5,948.4323908429108,[910.5 734. ],[  92.5 1214. ],213.5,734.0,92.5,1.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_2_6,442.8205053969385,[734.5 451. ],[317.5 600. ],37.5,451.0,317.5,220.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_2_7,388.6244974265004,[733.5 448. ],[358.5 550. ],36.5,448.0,311.5,273.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_2_8,496.0584642962965,[710.5 149. ],[235.5   6. ],13.5,149.0,235.5,6.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_2_9,135.77186748365804,[728.5  96. ],[603.5  43. ],31.5,96.0,358.5,43.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_2_10,92.0,[696.5 214. ],[604.5 214. ],-0.5,214.0,415.5,92.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_1_11,0.0,[736.5  79. ],[736.5  79. ],39.5,79.0,88.5,25.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_1_12,65.0,[696.5 214. ],[631.5 214. ],-0.5,214.0,27.5,170.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_1_13,66.30987860040162,[736.5  78. ],[675.5  52. ],39.5,78.0,65.5,52.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_1_14,0.0,[726.5 116. ],[726.5 116. ],29.5,116.0,142.5,116.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_1_15,26.0,[709.5 153. ],[683.5 153. ],12.5,153.0,83.5,9.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_1_16,901.6695625338588,[907.5 728. ],[  95.5 1120. ],210.5,728.0,20.5,7.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_1_17,720.0451374740336,[910.5 734. ],[ 269.5 1062. ],213.5,734.0,14.5,1.0
Train_1581.jpg.json_2_3,Train_1581.jpg.json_0_18,0.0,[968.  676.5],[968.  676.5],271.0,676.5,968.0,676.5
Train_1581.jpg.json_2_4,Train_1581.jpg.json_2_5,1228.0594448152744,[1218.5  703. ],[ 135.5 1282. ],117.5,543.0,135.5,69.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_2_6,824.1383379020782,[1128.5  451. ],[318.5 603. ],27.5,291.0,318.5,223.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_2_7,768.272087219105,[1128.5  451. ],[379.5 622. ],27.5,291.0,332.5,345.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_2_8,898.2143396762267,[1100.5  248. ],[235.5   6. ],-0.5,88.0,235.5,6.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_2_9,537.6188240751992,[1100.5  248. ],[603.5  43. ],-0.5,88.0,358.5,43.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_2_10,497.09657009478553,[1100.5  248. ],[604.5 215. ],-0.5,88.0,415.5,93.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_1_11,0.0,[1100.5  248. ],[1100.5  248. ],-0.5,88.0,452.5,194.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_1_12,462.2834628234066,[1100.5  288. ],[641.5 343. ],-0.5,128.0,37.5,299.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_1_13,468.01816204074817,[1100.5  248. ],[675.5  52. ],-0.5,88.0,65.5,52.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_1_14,394.654279084872,[1100.5  248. ],[726.5 122. ],-0.5,88.0,142.5,122.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_1_15,425.97887271553736,[1100.5  248. ],[683.5 161. ],-0.5,88.0,83.5,17.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_1_16,1191.007976463634,[1185.5  640. ],[  95.5 1120. ],84.5,480.0,20.5,7.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_1_17,1008.533588929987,[1185.5  640. ],[ 269.5 1062. ],84.5,480.0,14.5,1.0
Train_1581.jpg.json_2_4,Train_1581.jpg.json_0_18,0.0,[1363.5  894. ],[1363.5  894. ],262.5,734.0,1363.5,894.0
Train_1581.jpg.json_2_5,Train_1581.jpg.json_2_6,483.125242561388,[  73.  1212.5],[ 62.  729.5],73.0,-0.5,62.0,349.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_2_7,364.3295211755424,[  92.  1213.5],[212.  869.5],92.0,0.5,165.0,592.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_2_8,988.5312336997754,[  88.  1212.5],[143.  225.5],88.0,-0.5,143.0,225.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_2_9,985.96247393093,[  88.  1212.5],[317.  253.5],88.0,-0.5,72.0,253.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_2_10,861.0882649299083,[  92.  1213.5],[364.  396.5],92.0,0.5,175.0,274.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_1_11,1262.941407983759,[  92.  1213.5],[687.   99.5],92.0,0.5,39.0,45.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_1_12,951.3112003965896,[  92.  1213.5],[619.  421.5],92.0,0.5,15.0,377.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_1_13,1268.4435344153085,[  92.  1213.5],[642.   70.5],92.0,0.5,32.0,70.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_1_14,913.0695482820572,[  92.  1213.5],[592.  449.5],92.0,0.5,8.0,449.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_1_15,1117.6569241050672,[  92.  1213.5],[603.  219.5],92.0,0.5,3.0,75.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_1_16,1.0,[  88.  1212.5],[  88.  1211.5],88.0,-0.5,13.0,98.5
Train_1581.jpg.json_2_5,Train_1581.jpg.json_1_17,189.62067397834025,[  93.5 1216. ],[ 263.5 1132. ],93.5,3.0,8.5,71.0
Train_1581.jpg.json_2_5,Train_1581.jpg.json_0_18,0.0,[ 478.5 2039. ],[ 478.5 2039. ],478.5,826.0,478.5,2039.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_2_7,0.0,[137.5 694. ],[137.5 694. ],137.5,314.0,90.5,417.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_2_8,155.3898323572041,[132.  380.5],[143.  225.5],132.0,0.5,143.0,225.5
Train_1581.jpg.json_2_6,Train_1581.jpg.json_2_9,205.7984450864486,[161.5 391. ],[309.5 248. ],161.5,11.0,64.5,248.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_2_10,119.80818002123227,[161.5 391. ],[256.5 318. ],161.5,11.0,67.5,196.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_1_11,582.9922812525051,[161.5 391. ],[647.5  69. ],161.5,11.0,-0.5,15.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_1_12,350.202798389733,[317.5 600. ],[618.5 421. ],317.5,220.0,14.5,377.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_1_13,564.8362594593233,[161.5 391. ],[609.5  47. ],161.5,11.0,-0.5,47.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_1_14,310.9292524031793,[317.5 600. ],[583.5 439. ],317.5,220.0,-0.5,439.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_1_15,456.0975772792484,[254.5 514. ],[601.5 218. ],254.5,134.0,1.5,74.0
Train_1581.jpg.json_2_6,Train_1581.jpg.json_1_16,383.2557892582968,[ 62.  729.5],[  76.  1112.5],62.0,349.5,1.0,-0.5
Train_1581.jpg.json_2_6,Train_1581.jpg.json_1_17,383.74079793527295,[ 87.  720.5],[ 263.  1061.5],87.0,340.5,8.0,0.5
Train_1581.jpg.json_2_6,Train_1581.jpg.json_0_18,621.8850376074344,[318.5 605. ],[928.5 726. ],318.5,225.0,928.5,726.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_2_8,51.78802950489621,[167.  276.5],[158.  225.5],120.0,-0.5,158.0,225.5
Train_1581.jpg.json_2_7,Train_1581.jpg.json_2_9,102.06860437960344,[232.5 315. ],[309.5 248. ],185.5,38.0,64.5,248.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_2_10,15.556349186104043,[254.5 340. ],[265.5 329. ],207.5,63.0,76.5,207.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_1_11,477.08489810514857,[260.5 348. ],[647.5  69. ],213.5,71.0,-0.5,15.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_1_12,288.01562457616774,[351.5 529. ],[618.5 421. ],304.5,252.0,14.5,377.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_1_13,460.2977297358743,[254.5 340. ],[609.5  47. ],207.5,63.0,-0.5,47.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_1_14,248.8453334905037,[351.5 529. ],[583.5 439. ],304.5,252.0,-0.5,439.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_1_15,357.9678756536681,[291.5 397. ],[601.5 218. ],244.5,120.0,1.5,74.0
Train_1581.jpg.json_2_7,Train_1581.jpg.json_1_16,275.48684179103725,[212.  869.5],[  90.  1116.5],165.0,592.5,15.0,3.5
Train_1581.jpg.json_2_7,Train_1581.jpg.json_1_17,161.4094173212951,[301.  902.5],[ 268.  1060.5],254.0,625.5,13.0,-0.5
Train_1581.jpg.json_2_7,Train_1581.jpg.json_0_18,553.2612402834668,[381.5 643. ],[928.5 726. ],334.5,366.0,928.5,726.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_2_9,20.248456731316587,[234.5   9. ],[253.5  16. ],234.5,9.0,8.5,16.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_2_10,32.64965543462902,[159.5 224. ],[188.5 239. ],159.5,224.0,-0.5,117.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_1_11,416.3460099484562,[235.5   6. ],[647.5  66. ],235.5,6.0,-0.5,12.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_1_12,374.4128737102933,[235.5   6. ],[603.5  75. ],235.5,6.0,-0.5,31.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_1_13,374.834630203774,[235.5   6. ],[609.5  31. ],235.5,6.0,-0.5,31.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_1_14,428.0,[235.5   6. ],[663.5   6. ],235.5,6.0,79.5,6.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_1_15,410.6994034570784,[217.5  56. ],[602.5 199. ],217.5,56.0,2.5,55.0
Train_1581.jpg.json_2_8,Train_1581.jpg.json_1_16,889.2345022546077,[143.  225.5],[  80.  1112.5],143.0,225.5,5.0,-0.5
Train_1581.jpg.json_2_8,Train_1581.jpg.json_1_17,841.8277733598483,[158.  225.5],[ 265.  1060.5],158.0,225.5,10.0,-0.5
Train_1581.jpg.json_2_8,Train_1581.jpg.json_0_18,859.0983645660141,[235.5   6. ],[1056.5  259. ],235.5,6.0,1056.5,259.0
Train_1581.jpg.json_2_9,Train_1581.jpg.json_2_10,0.0,[259.5 126. ],[259.5 126. ],14.5,126.0,70.5,4.0
Train_1581.jpg.json_2_9,Train_1581.jpg.json_1_11,49.64876634922564,[603.5  43. ],[647.5  66. ],358.5,43.0,-0.5,12.0
Train_1581.jpg.json_2_9,Train_1581.jpg.json_1_12,8.54400374531753,[603.5  43. ],[611.5  46. ],358.5,43.0,7.5,2.0
Train_1581.jpg.json_2_9,Train_1581.jpg.json_1_13,0.0,[612.5  16. ],[612.5  16. ],367.5,16.0,2.5,16.0
Train_1581.jpg.json_2_9,Train_1581.jpg.json_1_14,46.0,[617.5   5. ],[663.5   5. ],372.5,5.0,79.5,5.0
Train_1581.jpg.json_2_9,Train_1581.jpg.json_1_15,91.58602513484249,[524.5 151. ],[602.5 199. ],279.5,151.0,2.5,55.0
Train_1581.jpg.json_2_9,Train_1581.jpg.json_1_16,891.0948322148434,[317.  253.5],[  80.  1112.5],72.0,253.5,5.0,-0.5
Train_1581.jpg.json_2_9,Train_1581.jpg.json_1_17,808.4862398334309,[317.  253.5],[ 268.  1060.5],72.0,253.5,13.0,-0.5
Train_1581.jpg.json_2_9,Train_1581.jpg.json_0_18,501.8615346886031,[603.5  43. ],[1056.5  259. ],358.5,43.0,1056.5,259.0
Train_1581.jpg.json_2_10,Train_1581.jpg.json_1_11,138.68309197591464,[574.  191.5],[661.   83.5],385.0,69.5,13.0,29.5
Train_1581.jpg.json_2_10,Train_1581.jpg.json_1_12,6.0,[604.5 215. ],[610.5 215. ],415.5,93.0,6.5,171.0
Train_1581.jpg.json_2_10,Train_1581.jpg.json_1_13,138.13037319865606,[562.  183.5],[640.   69.5],373.0,61.5,30.0,69.5
Train_1581.jpg.json_2_10,Train_1581.jpg.json_1_14,69.77105417004964,[586.5 314. ],[648.5 346. ],397.5,192.0,64.5,346.0
Train_1581.jpg.json_2_10,Train_1581.jpg.json_1_15,0.7071067811865476,[600.  209.5],[599.5 209. ],411.0,87.5,-0.5,65.0
Train_1581.jpg.json_2_10,Train_1581.jpg.json_1_16,769.9402574226133,[358.  394.5],[  80.  1112.5],169.0,272.5,5.0,-0.5
Train_1581.jpg.json_2_10,Train_1581.jpg.json_1_17,670.9038679274402,[364.  396.5],[ 268.  1060.5],175.0,274.5,13.0,-0.5
Train_1581.jpg.json_2_10,Train_1581.jpg.json_0_18,450.89355728375625,[599.5 271. ],[1047.5  322. ],410.5,149.0,1047.5,322.0
Train_1581.jpg.json_1_11,Train_1581.jpg.json_1_12,7.615773105863909,[647.5  69. ],[640.5  72. ],-0.5,15.0,36.5,28.0
Train_1581.jpg.json_1_11,Train_1581.jpg.json_1_13,0.0,[673.   53.5],[673.   53.5],25.0,-0.5,63.0,53.5
Train_1581.jpg.json_1_11,Train_1581.jpg.json_1_14,0.0,[717.   69.5],[717.   69.5],69.0,15.5,133.0,69.5
Train_1581.jpg.json_1_11,Train_1581.jpg.json_1_15,44.14748010928823,[690.  100.5],[680.  143.5],42.0,46.5,80.0,-0.5
Train_1581.jpg.json_1_11,Train_1581.jpg.json_1_16,1178.9868531921804,[687.   99.5],[  94.  1118.5],39.0,45.5,19.0,5.5
Train_1581.jpg.json_1_11,Train_1581.jpg.json_1_17,1048.3711174960897,[687.   99.5],[ 268.  1060.5],39.0,45.5,13.0,-0.5
Train_1581.jpg.json_1_11,Train_1581.jpg.json_0_18,0.0,[1059.   258.5],[1059.   258.5],411.0,204.5,1059.0,258.5
Train_1581.jpg.json_1_12,Train_1581.jpg.json_1_13,0.0,[637.   67.5],[637.   67.5],33.0,23.5,27.0,67.5
Train_1581.jpg.json_1_12,Train_1581.jpg.json_1_14,0.0,[644.5 409. ],[644.5 409. ],40.5,365.0,60.5,409.0
Train_1581.jpg.json_1_12,Train_1581.jpg.json_1_15,0.7071067811865476,[630.5 202. ],[630.  201.5],26.5,158.0,30.0,57.5
Train_1581.jpg.json_1_12,Train_1581.jpg.json_1_16,872.6018565187677,[619.  421.5],[  94.  1118.5],15.0,377.5,19.0,5.5
Train_1581.jpg.json_1_12,Train_1581.jpg.json_1_17,729.0555534388309,[619.  421.5],[ 268.  1060.5],15.0,377.5,13.0,-0.5
Train_1581.jpg.json_1_12,Train_1581.jpg.json_0_18,388.9730067755345,[644.5 422. ],[1030.5  470. ],40.5,378.0,1030.5,470.0
Train_1581.jpg.json_1_13,Train_1581.jpg.json_1_14,0.0,[671.5  54. ],[671.5  54. ],61.5,54.0,87.5,54.0
Train_1581.jpg.json_1_13,Train_1581.jpg.json_1_15,79.30952023559341,[647.   70.5],[678.  143.5],37.0,70.5,78.0,-0.5
Train_1581.jpg.json_1_13,Train_1581.jpg.json_1_16,1182.5891086932943,[640.   69.5],[  94.  1118.5],30.0,69.5,19.0,5.5
Train_1581.jpg.json_1_13,Train_1581.jpg.json_1_17,1058.289185430901,[642.   70.5],[ 268.  1060.5],32.0,70.5,13.0,-0.5
Train_1581.jpg.json_1_13,Train_1581.jpg.json_0_18,433.60119926033417,[675.5  52. ],[1056.5  259. ],65.5,52.0,1056.5,259.0
Train_1581.jpg.json_1_14,Train_1581.jpg.json_1_15,0.0,[683.5 157. ],[683.5 157. ],99.5,157.0,83.5,13.0
Train_1581.jpg.json_1_14,Train_1581.jpg.json_1_16,834.0053956659992,[592.  449.5],[  94.  1118.5],8.0,449.5,19.0,5.5
Train_1581.jpg.json_1_14,Train_1581.jpg.json_1_17,691.5901965759781,[592.  449.5],[ 268.  1060.5],8.0,449.5,13.0,-0.5
Train_1581.jpg.json_1_14,Train_1581.jpg.json_0_18,344.52430973735363,[703.5 303. ],[1047.5  322. ],119.5,303.0,1047.5,322.0
Train_1581.jpg.json_1_15,Train_1581.jpg.json_1_16,1033.0934130077492,[603.  219.5],[  94.  1118.5],3.0,75.5,19.0,5.5
Train_1581.jpg.json_1_15,Train_1581.jpg.json_1_17,905.2657068507566,[603.  219.5],[ 268.  1060.5],3.0,75.5,13.0,-0.5
Train_1581.jpg.json_1_15,Train_1581.jpg.json_0_18,385.6591759572174,[683.5 161. ],[1056.5  259. ],83.5,17.0,1056.5,259.0
Train_1581.jpg.json_1_16,Train_1581.jpg.json_1_17,165.24527224704494,[  95.5 1120. ],[ 254.5 1075. ],20.5,7.0,-0.5,14.0
Train_1581.jpg.json_1_16,Train_1581.jpg.json_0_18,688.7089370699352,[  95.  1211.5],[ 403.  1827.5],20.0,98.5,403.0,1827.5
Train_1581.jpg.json_1_17,Train_1581.jpg.json_0_18,703.3413111711837,[ 295.  1132.5],[ 403.  1827.5],40.0,71.5,403.0,1827.5
Train_1591.jpg.json_2_0,Train_1591.jpg.json_2_1,0.0,[400.  452.5],[400.  452.5],121.0,452.5,400.0,104.5
Train_1591.jpg.json_2_0,Train_1591.jpg.json_2_2,27.0,[1084.5  611. ],[1111.5  611. ],805.5,611.0,-0.5,611.0
Train_1591.jpg.json_2_0,Train_1591.jpg.json_2_3,0.0,[1053.5  710. ],[1053.5  710. ],774.5,710.0,211.5,710.0
Train_1591.jpg.json_2_0,Train_1591.jpg.json_0_4,0.0,[383.5 610. ],[383.5 610. ],104.5,610.0,383.5,610.0
Train_1591.jpg.json_2_1,Train_1591.jpg.json_2_2,602.2242107388245,[517.5 487. ],[1112.5  580. ],517.5,139.0,0.5,580.0
Train_1591.jpg.json_2_1,Train_1591.jpg.json_2_3,488.35745105404095,[516.5 482. ],[953.5 264. ],516.5,134.0,111.5,264.0
Train_1591.jpg.json_2_1,Train_1591.jpg.json_0_4,0.0,[ 21.  667.5],[ 21.  667.5],21.0,319.5,21.0,667.5
Train_1591.jpg.json_2_2,Train_1591.jpg.json_2_3,0.0,[1279.5    4. ],[1279.5    4. ],167.5,4.0,437.5,4.0
Train_1591.jpg.json_2_2,Train_1591.jpg.json_0_4,0.0,[1133.   773.5],[1133.   773.5],21.0,773.5,1133.0,773.5
Train_1591.jpg.json_2_3,Train_1591.jpg.json_0_4,0.0,[1051.5  717. ],[1051.5  717. ],209.5,717.0,1051.5,717.0
Train_1594.jpg.json_2_0,Train_1594.jpg.json_2_1,0.0,[902.  428.5],[902.  428.5],606.0,136.5,236.0,428.5
Train_1594.jpg.json_2_0,Train_1594.jpg.json_1_2,0.0,[681.5 326. ],[681.5 326. ],385.5,34.0,38.5,288.0
Train_1594.jpg.json_2_0,Train_1594.jpg.json_0_3,0.0,[1087.5 1225. ],[1087.5 1225. ],791.5,933.0,1087.5,1225.0
Train_1594.jpg.json_2_1,Train_1594.jpg.json_1_2,0.0,[680.5  43. ],[680.5  43. ],14.5,43.0,37.5,5.0
Train_1594.jpg.json_2_1,Train_1594.jpg.json_0_3,0.0,[743.5   0. ],[743.5   0. ],77.5,0.0,743.5,0.0
Train_1594.jpg.json_1_2,Train_1594.jpg.json_0_3,0.0,[678.   38.5],[678.   38.5],35.0,0.5,678.0,38.5
Train_1595.jpg.json_2_0,Train_1595.jpg.json_1_1,0.0,[596.5  83. ],[596.5  83. ],472.5,31.0,89.5,83.0
Train_1595.jpg.json_2_0,Train_1595.jpg.json_0_2,0.0,[1250.5 1404. ],[1250.5 1404. ],1126.5,1352.0,1250.5,1404.0
Train_1595.jpg.json_1_1,Train_1595.jpg.json_0_2,0.0,[506.5   1. ],[506.5   1. ],-0.5,1.0,506.5,1.0
Train_1599.jpg.json_2_0,Train_1599.jpg.json_1_1,0.0,[ 719.5 1621. ],[ 719.5 1621. ],268.5,1396.0,-0.5,0.0
Train_1599.jpg.json_2_0,Train_1599.jpg.json_1_2,13.41640786499874,[ 761.  1643.5],[ 767.  1655.5],310.0,1418.5,14.0,-0.5
Train_1599.jpg.json_2_0,Train_1599.jpg.json_1_3,82.56512580987206,[ 744.  1645.5],[ 728.  1726.5],293.0,1420.5,178.0,-0.5
Train_1599.jpg.json_2_0,Train_1599.jpg.json_1_4,156.66843970627906,[ 776.5 1629. ],[ 913.5 1705. ],325.5,1404.0,51.5,0.0
Train_1599.jpg.json_2_0,Train_1599.jpg.json_1_5,63.24555320336759,[ 792.5 1591. ],[ 852.5 1611. ],341.5,1366.0,-0.5,50.0
